"ID_REF"	"GSM760507"	"GSM760508"	"GSM760509"	"GSM760510"	"GSM760511"	"GSM760512"	"GSM760513"	"GSM760514"	"GSM760515"	"GSM760516"	"GSM760517"	"GSM760518"	"GSM760519"	"GSM760520"	"GSM760521"	"GSM760522"	"GSM760523"	"GSM760524"	"GSM760525"	"GSM760526"	"GSM760527"	"GSM760528"	"GSM760529"	"GSM760530"	"GSM760531"	"GSM760532"	"GSM760533"	"GSM760534"	"GSM760535"	"GSM760536"	"GSM760537"	"GSM760538"	"GSM760539"	"GSM760540"	"GSM760541"	"GSM760542"	"GSM760543"	"GSM760544"	"GSM760545"	"GSM760546"	"GSM760547"	"GSM760548"	"GSM760549"	"GSM760550"	"GSM760551"	"GSM760552"	"GSM760553"
9626	49.20275851	47.72055887	54.64721072	54.33263287	50.42466226	45.72478006	45.17076019	47.67082972	58.59839458	69.45846469	53.4861585	65.22137182	78.87608184	46.79507249	53.8330102	58.27512315	56.77659214	53.57204283	60.60412956	46.34819354	50.74457056	61.50748792	138.8040005	61.84451555	52.81518351	53.28173168	48.72175191	54.01761174	55.83114771	509.7998493	203.1884383	43.05684621	55.67796797	58.35311262	52.02546747	46.86221933	49.55890775	655.204437	863.0218151	50.96355516	73.70117727	57.37868722	49.22088953	57.82855009	830.1948602	125.3233112	307.4386531
9627	46.34819354	49.50468872	56.68656539	56.72757291	49.35113303	63.28749881	51.28634955	51.72225617	67.14667951	89.8887825	59.63417377	56.97176833	55.96587754	51.94254512	45.91673691	93.81597149	53.59700077	51.67469927	72.65555819	50.29592348	63.76469302	59.50744169	97.67899042	56.96585559	49.08236841	92.83372486	46.24827671	49.68039571	63.34230734	87.34194506	67.51283537	53.00787938	131.2306875	44.13145983	50.20660119	52.91200444	48.12881378	132.9761802	120.8472885	55.30191675	112.4146936	53.39319303	48.46659685	57.82855009	94.92983933	128.1086514	74.91203589
9629	91.31095528	80.8428287	103.678255	81.9110403	118.7713604	175.5272092	126.7138436	69.93966761	74.69968987	74.92072103	64.90232896	66.24970345	59.902188	146.7825884	61.92332345	73.07260789	58.13548496	86.99515728	71.7120436	59.78715471	50.11280852	98.93552075	69.96402143	119.969743	71.76422361	58.19480669	49.86355866	95.31784847	70.40255344	123.5060562	94.80325993	98.57149156	79.74721928	128.044574	97.62830064	98.86378868	92.50178649	141.3824831	105.1496704	96.53450979	142.9413376	76.07187199	125.0285664	101.8873365	147.7564733	99.14323717	118.3376246
9633	206.3805519	147.1558741	168.2900582	153.2997934	228.8996988	154.154979	146.9278912	76.24892171	88.84484242	129.9308	93.88997573	96.79729644	81.42435144	322.8051648	93.32808254	104.9062744	70.32295673	110.4388772	120.5014789	84.50457891	93.42936328	125.9246863	92.22425854	111.5225533	84.18163906	108.2622779	90.63882474	116.2611714	96.23724976	95.90684732	77.55987358	153.7713335	103.618174	127.1971369	112.722733	108.5193318	122.3381994	61.13372345	114.3246776	76.60360988	93.93688278	76.07187199	127.2577879	81.9782655	140.9203497	101.8420246	140.6189302
9646	68.1877535	53.33877746	69.27372923	62.86967011	52.23267951	43.74125058	52.68663984	49.1333062	55.20426435	59.64013098	53.4861585	56.97176833	63.14558572	44.14053298	58.69363471	55.61982822	54.54296168	57.91430718	57.82855009	47.74262952	49.46947482	71.70669014	59.65151276	68.43040708	51.62098777	47.21215768	64.26159731	57.30775041	70.40255344	58.13548496	56.96585559	69.39889642	58.75112517	60.09531022	68.87668226	47.43812945	60.32492577	54.12918103	72.72425609	60.23211593	64.33012613	49.53111795	59.1373044	54.16366442	59.82617268	65.95435489	60.88286418
9651	568.2009244	271.1454329	491.311369	181.5512189	108.6206219	285.538462	529.0525015	274.5243743	422.4248958	348.9574649	387.7854847	425.1637616	310.9050567	70.06050565	111.6920773	468.9104372	158.8243946	418.5715728	378.8058395	453.8918196	511.7119463	118.566495	113.1303182	595.3433468	878.3283722	746.6630241	998.0952031	485.5983805	543.8608747	578.8345363	79.01334671	199.1317566	104.3582963	121.1500749	580.8370534	191.9387719	314.9399442	325.5130963	491.311369	150.9603258	114.1897497	425.1637616	317.7456221	190.5432928	75.89774642	171.7234771	82.98556205
9652	62.57144914	59.60581888	64.40898433	77.46998524	82.73484577	71.46030431	67.75151625	93.42936328	118.6123931	63.67820087	71.122216	74.07798646	83.5892349	146.7825884	49.20275851	70.84714522	88.99185597	63.0266535	70.49114723	51.44418185	63.76469302	52.60427311	71.76422361	61.84451555	94.92983933	73.62525924	79.8509075	48.46659685	81.1234816	56.61734007	62.70985835	102.4390004	73.7353567	62.59017947	63.40117624	156.2455035	94.38545922	61.13372345	75.95552174	67.74193867	52.38823278	114.215299	59.1373044	182.4551326	83.07622228	66.18469668	68.23049566
9662	234.72472	162.5908317	199.9709983	166.3372594	189.8176269	251.3423533	281.5330425	46.97239541	261.0316379	265.3687463	118.3376246	253.3198899	138.8040005	79.1575741	522.7009966	237.1898685	256.2549005	162.2084019	145.6943531	171.8570987	91.65520756	703.1747481	448.8042625	207.302548	210.825511	264.0951221	173.9546801	206.0128923	208.7576291	533.6730857	190.6762525	206.5787692	440.097222	228.1553106	171.1397043	191.377251	244.7612495	787.7716425	626.8495215	359.8853804	158.5887672	297.7809202	189.8176269	119.165566	507.9305848	272.3205853	256.2549005
9663	241.4705201	193.7922744	183.5425316	198.0801087	182.7457472	222.6990461	253.7002086	61.02032389	116.2900849	83.70029118	85.21462322	153.5861887	122.7305954	150.2807235	149.3135585	112.8985775	79.80085801	170.0378763	87.55728818	139.8241792	87.90461332	87.80709865	92.98325201	134.1318348	185.5934351	112.722733	114.9320123	194.6233362	110.7601177	103.2751968	64.61211834	151.729847	165.9278385	212.072069	115.2062584	218.8395136	218.1643749	115.5586565	86.3341515	173.9546801	131.7026773	155.5508718	256.2549005	169.211686	92.30190082	121.2635203	125.4966316
9664	53.84159057	69.41311471	52.28931661	58.56504523	45.92758519	45.72478006	48.31303793	97.23345904	50.72043725	47.76771854	49.21182318	47.31409682	50.69937523	63.62622361	41.50377662	42.84049181	54.54296168	49.83624132	46.45355987	47.28456774	48.31303793	41.30811738	55.48224172	45.30805173	57.04592389	44.30777843	62.99346283	45.42333447	45.29607799	48.2303585	53.28173168	44.85261723	54.19644932	42.88761258	52.94094946	64.12962457	67.06940474	47.11607347	53.28858201	42.82857826	49.43477799	72.96088202	40.06103151	80.68983072	48.83805584	57.20205171	54.33263287
9665	129.3877611	83.40752496	94.24520851	89.70471589	254.9194364	230.2781469	199.5784418	93.42936328	109.842886	68.36341088	300.7636551	94.29517796	119.969743	73.19893032	60.06464205	170.4200758	132.1670104	74.50503391	302.2670516	66.03949259	119.50171	91.25637563	228.5951893	104.0849457	65.89942149	102.4894572	341.1952829	97.76843367	86.9688662	94.80325993	863.0218151	87.24924638	120.8472885	205.7321938	84.39992129	66.85479796	82.00899503	268.285498	179.0531482	93.31008418	62.79234982	80.41032722	84.83271788	64.40898433	242.3594499	208.7576291	290.3111606
9667	60.50577717	55.87032145	51.09066418	57.35360135	60.70051182	57.70354666	60.09531022	71.85568412	60.93116099	59.42726641	53.4861585	61.43761693	55.41067862	51.1708179	67.13065574	73.40412343	59.90767005	51.31930518	59.69384236	46.79507249	44.64718386	52.60427311	56.32906439	50.65100397	52.81518351	62.76572208	59.53222824	58.42003217	58.26240754	52.82614793	48.7341684	63.58549922	71.57844252	64.70380161	55.37187532	53.55540058	57.80335642	71.12822824	58.45416498	58.39024017	97.88045709	62.52844042	54.37288614	54.16366442	50.84116199	69.35788924	51.4652896
9669	97.16733307	237.0155265	87.13859059	132.2918237	84.94600751	68.47183907	64.38986649	369.5300169	90.4786709	77.1633661	78.15983567	81.28512172	104.2030117	296.5175359	60.32999916	63.13316661	139.707256	281.7668316	54.90901949	87.42634264	85.73449202	57.82855009	121.966885	69.51185028	66.73299715	70.26781797	199.9709983	70.33887464	73.07260789	128.1086514	207.302548	70.15097578	87.76104605	91.76870505	229.6387016	251.8876203	207.9247522	90.57039359	100.9429947	67.74193867	65.02817611	229.2535333	111.2583803	573.1423944	92.30190082	82.96210388	201.2008473
9671	66.01028271	62.5609258	71.98310751	56.03532979	50.96355516	82.69701132	61.50748792	35.71607879	56.6025503	50.33178292	52.31559112	53.66937969	43.69910258	52.69736821	53.28173168	56.62269425	51.28634955	57.03806846	52.26430916	49.21182318	65.28413626	52.60427311	52.73455052	74.6468344	71.76422361	46.70479726	43.43390135	56.12900027	62.05993422	56.61734007	46.19385998	65.42665965	63.62622361	59.42726641	63.40117624	61.49625751	56.77659214	56.73622572	54.16366442	69.45846469	54.04904632	65.58820356	72.94223849	43.25607224	47.52624456	50.12479057	48.13900417
9675	215.2091458	161.6788241	178.3437745	178.0727622	128.5658083	164.3686268	154.154979	308.9048946	127.3948699	372.3889808	228.7473934	170.889969	170.5103655	57.62577733	162.5252029	284.0043787	263.8098489	179.1507281	219.8424553	252.8809872	167.4471995	172.4446815	353.7959577	173.9546801	138.9252886	156.766116	213.9805146	151.458153	355.3494455	186.0082668	119.2128211	180.0161357	152.7824159	137.8046955	117.3619354	109.1784924	98.1224921	102.601188	138.4388741	79.54838595	108.5742495	108.9980093	86.41347233	105.3663875	192.2238141	387.2501531	112.722733
9677	264.3807038	872.9900807	165.9278385	973.0012415	69.56778112	103.0239549	68.49274084	1199.532428	103.678255	68.61801592	81.02086507	168.6843301	98.65216285	1024.115347	49.6685866	66.14384856	104.1799183	132.7315311	68.19398327	90.97837078	111.6920773	54.09915755	69.96402143	76.84756046	129.3877611	120.0121539	800.2430569	105.3470799	123.2289806	63.74691124	141.5944019	57.94296508	55.20917907	76.05345285	132.2918237	1129.170502	611.3775924	151.25579	77.17220808	56.30356513	62.79234982	529.0525015	109.7085435	2747.294998	362.961278	59.026216	75.45812749
9678	77.71176257	64.33829817	57.62089273	105.0832933	49.91368686	52.32765427	60.87444755	56.41913676	77.18105107	47.76771854	58.60459782	52.27660329	74.44800216	40.5906309	52.24469058	81.54160312	61.42090301	59.32543318	63.77509005	45.40808926	56.06088499	48.28631585	54.52575783	51.75124027	51.62098777	40.9783996	104.2675076	42.09645487	57.30162348	52.06843078	53.28173168	51.67469927	44.93554654	48.2303585	47.94983332	78.30911995	62.86261163	47.72055887	50.87645656	47.75207983	58.62227736	41.5096252	49.22088953	61.60062193	51.44418185	51.45924014	54.33263287
9689	45.78130524	47.72055887	55.25779646	47.1772376	54.01761174	55.61982822	60.09531022	66.38121195	47.85060989	48.55945666	70.28387408	53.66937969	61.07232963	52.69736821	57.61600854	52.5726618	52.73949356	60.87444755	45.41691328	53.47072121	52.86066475	47.86251909	56.73189915	54.65802774	61.24379683	57.33151153	61.74793204	58.42003217	65.64184165	51.33884033	69.73996814	62.6839458	57.8133314	67.50864761	57.85771064	58.592192	58.61664655	56.73622572	47.69298613	58.39024017	73.04725184	48.8940757	50.96355516	54.16366442	48.13900417	48.19377337	52.24469058
9693	63.09484706	58.26240754	68.23049566	56.03532979	58.07646726	51.08287237	70.00646164	51.72225617	57.81866819	54.83362185	52.31559112	53.66937969	50.69937523	75.49281076	56.14369272	55.3998137	52.97639531	56.72757291	56.63881425	46.34819354	50.11280852	71.3859514	52.73455052	59.902188	52.81518351	59.23369143	44.28739743	67.39686262	50.50175792	60.43631507	43.12572072	49.18013969	58.42003217	61.80948347	48.63832965	56.44289173	51.1708179	45.34508258	59.29801333	54.64721072	68.49274084	48.8940757	55.88174571	54.16366442	49.46947482	51.86830519	57.63505459
9699	55.2666704	65.64184165	72.3290034	63.67820087	93.29208929	79.01334671	80.68983072	71.85568412	68.57028363	71.02925607	70.65609635	63.95637633	64.80238183	66.74997777	89.79430912	65.05140275	57.33151153	63.44811578	68.57028363	62.76022665	61.70728434	79.1575741	67.84321443	82.60072076	66.73299715	73.62525924	64.26159731	75.64131442	68.85253161	77.13034188	48.00277445	82.64644926	76.71167509	86.86460715	72.94719702	65.79370896	71.78665222	68.22118866	93.31008418	80.01103	97.88045709	68.80104696	87.83550931	60.64566653	88.84484242	76.70277265	91.38680441
9703	82.39390941	72.36821845	82.16467718	69.49406665	75.81784711	101.6705463	65.92652523	57.82855009	76.92505544	86.3341515	68.1561255	68.11538543	63.14558572	86.97894459	88.57005937	74.6468344	56.45859296	70.42192158	84.7793981	49.21182318	69.21551648	111.5225533	61.84451555	75.4215559	87.93896281	73.62525924	55.19891354	96.2198835	77.14685223	74.46621351	87.26987498	98.14445887	85.95743588	86.86460715	81.39656665	82.64644926	79.01334671	72.05357422	95.50026001	95.42250697	91.83881719	67.77617659	84.83271788	65.2006631	78.20104734	91.17882249	95.87651984
9709	86.22222404	80.8428287	88.50134587	74.6468344	69.02850861	93.29208929	97.76843367	44.35559299	100.9002928	59.99346937	61.67699321	95.09970726	68.22831921	59.90767005	61.31240538	79.74721928	67.68767185	79.07366431	73.31530643	55.87566433	78.57437033	106.4139375	82.39390941	98.76939286	94.92983933	79.07366431	59.53222824	77.53407735	74.01007586	120.2832523	91.48334521	98.9854438	108.8228542	96.96575784	78.15983567	66.85479796	70.78923859	112.375975	68.37631909	110.6485692	138.4071265	81.51713165	72.94223849	65.91297197	62.09356506	77.55987358	67.68767185
9713	68.1877535	58.26240754	80.47761942	64.59230035	61.42090301	75.7750244	65.92652523	48.3765542	70.58573419	101.965731	52.91200444	60.06464205	47.10421127	46.79507249	63.63847238	70.77967632	59.90767005	54.16366442	64.06076948	50.29592348	41.54723691	142.5747348	56.73189915	63.16529112	52.81518351	63.62622361	51.75746156	45.42333447	61.02032389	113.1213173	54.16366442	54.2998008	68.61801592	63.76469302	56.72757291	55.82103002	55.82103002	91.58214229	86.05302615	67.74193867	52.38823278	54.27469605	47.72055887	42.61150842	76.83070024	63.53279807	67.68767185
9714	63.65664907	56.36325579	56.68656539	47.1772376	62.72613929	63.75333965	60.09531022	69.93966761	55.9778464	63.12090051	71.57309553	52.27660329	61.07232963	65.61595875	60.53433798	59.81594942	53.47072121	70.42192158	60.89128196	137.5257932	58.5836246	77.59630032	52.73455052	61.84451555	62.19837367	48.27588675	53.30058135	54.01761174	62.91480307	61.15578477	52.56206026	56.19348113	54.19644932	51.09066418	51.06363585	52.91200444	51.1708179	50.95157489	57.83718511	57.42763165	65.78905066	54.27469605	59.1373044	53.27725099	54.16366442	60.03865779	58.26240754
9716	104.6303277	105.1496704	159.9192726	114.1642061	53.33877746	58.26240754	57.22393079	234.252208	100.0565841	192.8699073	85.21462322	90.05242965	95.67242192	49.1333062	64.51735857	110.9416576	82.06343493	104.1799183	122.376619	102.1371254	94.29517796	67.90209755	81.35007881	121.0069445	82.31302702	84.75669801	64.26159731	88.50134587	92.08870995	48.2303585	127.0336528	56.77659214	134.8583639	69.08759643	148.6132196	70.28387408	100.3420248	48.98154257	69.92961515	102.7788615	100.9585275	58.48358659	102.8771291	85.51818315	68.55082835	92.81578611	66.32547873
9719	179.5226205	181.2678036	263.8098489	190.0688176	130.8122293	96.2198835	63.57551558	62.6839458	253.5099779	426.2861182	145.4223056	181.1725469	186.292637	49.1333062	64.90668527	279.6996244	130.9565109	185.5934351	294.4229981	116.3633994	118.0095638	64.38986649	160.666819	225.766976	268.5324542	203.8501319	141.4320333	184.8084932	212.7887038	259.6582916	294.111338	71.90015078	91.87106977	86.28555564	216.9960788	150.4721151	137.3742083	129.3411252	337.5125505	119.1240448	94.95466962	116.3267364	170.4200758	99.26755631	155.910614	77.74110414	96.76952748
9726	166.8627872	111.6031053	137.8899188	120.7032024	276.959053	207.0569257	231.2634096	171.9908244	206.3805519	90.95056996	119.9100246	207.1797005	99.33321407	90.45013255	85.6506948	123.2289806	163.5997354	98.79720771	102.478076	88.5788546	157.7839586	98.1224921	275.9626148	222.8898174	202.8523444	199.9709983	99.11605531	116.2611714	101.522221	171.7234771	162.4300035	389.6452012	255.3647692	164.7149889	126.3488361	123.7225605	149.5809902	284.3440176	166.5413156	377.7923725	220.5089516	195.8261591	134.8147563	80.68983072	145.6943531	176.2274882	133.0594101
9727	51.68405729	46.78315004	41.85679015	46.31341365	48.28631585	42.52788668	54.95294038	51.72225617	57.97001384	56.18811989	50.29592348	63.95637633	50.69937523	51.1708179	51.61511468	54.5163253	58.81230019	46.24827671	59.902188	46.34819354	45.71510073	78.49150791	67.24424562	57.62577733	47.75207983	51.86830519	52.58278563	47.86251909	48.43278906	118.1825975	77.55987358	56.19348113	69.02850861	54.90409024	50.20660119	42.03268586	45.40106338	73.06458369	65.97871523	59.7490255	71.48901955	46.33624183	42.52788668	48.46659685	56.62269425	56.73189915	72.98378917
9732	54.54296168	57.83718511	63.24723256	51.06363585	70.62260024	60.12940869	64.38986649	49.91368686	62.48549046	59.64013098	171.4551786	52.27660329	70.78923859	50.47947464	54.13768126	68.9651784	64.08271782	55.33935399	129.6006862	44.46474878	309.9197321	63.33676142	67.24424562	64.61211834	49.47524252	73.62525924	74.42505715	52.07291618	56.77659214	45.3551863	55.88174571	56.77659214	55.67796797	60.9621055	66.13569069	44.5078453	48.12881378	57.61600854	55.22449946	42.82857826	40.65399364	46.95668468	48.46659685	51.60756748	55.93807395	83.56263587	61.58865359
9733	112.7747364	493.511603	85.53457856	265.8626904	70.62260024	71.90015078	59.50744169	143.2439881	81.16933729	64.33829817	52.31559112	73.37675931	78.28870233	251.3423533	53.28173168	68.41677414	74.34547074	139.6251897	66.71827762	49.21182318	61.01239116	52.08422108	84.43391909	57.62577733	84.18163906	75.36870368	297.3553287	74.48641279	65.27384185	91.87106977	192.2238141	69.39889642	76.12717745	70.39648919	148.6132196	636.416319	443.8546119	74.04822397	77.50353547	65.08683773	66.41835586	164.6082697	99.84741925	368.030805	76.83070024	77.24550732	99.49950446
9738	138.5393059	93.37261238	113.9175685	131.7888363	148.5578023	103.678255	128.879499	139.3570334	146.3075711	134.1830664	114.9320123	112.8640965	117.9382411	149.3530828	72.71854661	190.8093051	134.9864376	106.3325473	105.0832933	124.1348604	80.5252229	71.0653909	154.267927	132.7315311	145.0825216	120.0121539	86.92488932	99.40821029	134.1830664	100.4905367	72.51314593	196.2420674	198.6818043	231.2634096	157.6143871	100.4905367	109.2129341	106.4743844	149.9598184	159.9192726	246.5866996	99.21038266	155.0991031	117.7356725	86.05302615	169.4889512	167.8138507
9743	117.6805627	69.09314365	81.87226236	104.0849457	80.53872324	115.2062584	111.7937687	320.6317175	85.9227356	142.9413376	88.43632799	83.86240341	110.8827198	187.4664209	75.08520074	96.17255901	94.38545922	84.60877147	99.11605531	163.7941377	98.82503039	108.6206219	157.0152301	92.99497457	75.11894067	72.5963848	105.3856986	82.48628953	105.1822944	126.1773769	86.28555564	144.2362708	130.8122293	122.0029606	122.0876654	80.39771815	94.38545922	96.5792086	164.1194254	85.13259291	109.0944173	108.9980093	112.5406129	136.34559	164.1893195	250.315615	233.8475208
9746	38.18087999	53.86479879	43.82893453	52.73455052	78.30911995	43.74125058	42.6529383	90.00614079	81.9110403	81.38308706	136.6982952	56.97176833	82.30393647	47.97047809	45.91673691	61.38375493	245.9794544	58.26240754	51.86830519	63.73114167	92.60584245	68.31282757	102.601188	49.0724707	49.47524252	48.27588675	149.4243536	58.42003217	96.87913645	66.92097328	56.96585559	46.06791037	65.23345287	52.24469058	74.94832814	60.4440873	62.08278113	47.11607347	57.83718511	50.3441648	104.1208816	47.62231645	43.74125058	64.40898433	52.1888686	58.48358659	50.18422486
9761	48.00277445	58.71194846	44.85261723	60.09259557	44.62066883	47.7647028	43.14702304	109.8719069	56.31651603	55.14221946	80.55222585	44.06038755	60.40606211	90.45013255	78.30911995	57.39463013	65.44143828	77.63211506	59.902188	115.0959351	55.27651139	55.00278629	63.96737349	56.48039833	63.23156124	71.69152703	96.87913645	45.42333447	62.91480307	52.06843078	60.39557125	53.00787938	45.46876386	55.34687108	47.94983332	61.49625751	52.97639531	58.5836246	54.96176536	49.73284684	46.8736159	50.25280889	48.46659685	63.50507313	49.46947482	55.20426435	46.28078945
9763	48.00277445	47.72055887	49.44640162	43.20994191	38.41640921	48.84148537	59.50744169	61.02032389	46.36686281	50.33178292	52.31559112	42.48408944	51.94254512	45.75801641	81.19249902	53.47072121	50.03495509	50.50175792	49.35113303	48.71017067	54.40881103	47.35440169	42.00612966	48.49651763	65.89942149	64.52734273	46.24827671	54.01761174	42.61150842	45.93721369	82.60072076	49.18013969	46.2059212	48.2303585	45.27780993	54.79492616	56.77659214	66.39459857	43.13532992	51.63637279	47.58345317	45.10271381	46.36686281	48.46659685	56.62269425	48.74459068	59.50744169
9769	137.8046955	141.0096807	149.4243536	100.8576089	379.3566753	414.5490187	323.1914106	57.82855009	144.6071925	109.5290257	952.9259896	126.0422213	175.5272092	112.5406129	74.00167923	166.7261381	87.48249071	90.39138306	336.5079943	83.50777494	989.8568368	106.2269472	154.9534623	162.656487	111.9814951	192.0812401	248.0461111	102.9900976	127.3566632	72.97669884	196.1179622	308.9048946	146.0273605	205.7321938	131.4910119	128.044574	139.7657054	257.0504834	180.2376582	134.1318348	80.29049727	78.20104734	122.7305954	63.50507313	110.3678967	316.9273424	227.65929
9771	94.38545922	94.43945336	94.24520851	72.02848227	109.4724704	83.47177184	117.6342139	52.73455052	103.9783407	66.76258542	85.6506948	93.627571	87.99418109	104.9594227	61.92332345	88.43632799	73.99455076	75.68562763	92.97153093	72.90581817	103.778288	100.8307955	102.601188	129.7225254	114.8936961	107.1165627	76.34155726	131.2306875	88.34036733	144.0646837	145.7770366	127.3948699	94.47221915	69.55760059	84.39992129	66.85479796	61.26979465	116.2611714	78.18486843	96.76952748	133.8734106	73.938857	62.50339405	57.82855009	67.30585501	85.57981339	71.11257623
9772	61.60062193	73.38876596	69.63936144	75.81784711	70.62260024	70.32295673	80.68983072	112.4528089	59.3557819	58.42003217	65.26354905	66.24970345	64.80238183	135.4747134	56.36325579	56.62269425	61.84451555	67.58930927	64.06076948	55.87566433	62.39183661	56.89217327	76.53080981	60.94500593	75.11894067	76.83070024	77.33105845	95.31784847	58.62647713	70.86219018	115.3745311	64.46420888	71.57844252	68.57028363	80.26286047	78.30911995	79.01334671	93.70935538	62.47127252	76.60360988	79.54838595	78.20104734	67.82410653	111.2966206	71.00876635	68.20822376	79.79273448
9773	335.5388209	328.7727979	312.8616089	304.4780782	785.580935	891.5498355	677.3087116	149.5809902	591.4282044	161.3926572	429.0702113	546.4505363	263.043253	221.9600624	401.0643206	407.3126548	515.9168799	281.2994474	334.6187592	228.8996988	536.0964565	292.5731185	800.2430569	644.1371411	640.2071237	673.8449434	299.3892688	280.0650138	248.2266111	652.1647013	596.7661796	1373.776016	891.5498355	599.4531178	256.2549005	311.5529186	272.8584498	673.8449434	774.8017091	981.17352	983.8763715	551.468186	327.4132071	200.7250713	900.9813911	623.5136132	514.7891088
9774	73.56592415	91.31095528	62.79234982	159.5090009	90.97837078	63.28749881	63.57551558	376.6712541	107.630818	92.97153093	120.775224	82.77952896	92.60274935	513.663803	54.90901949	66.40339126	159.5090009	80.27667768	65.58337502	105.6982552	96.62392811	74.34547074	136.7640498	71.98310751	77.50353547	65.54898197	196.1179622	74.48641279	85.43507467	95.90684732	168.5372655	73.93403385	81.54160312	73.03794449	72.94719702	199.4555175	114.7843508	92.60584245	82.08714064	66.83509687	79.54838595	158.5452061	49.22088953	199.7112798	98.93552075	77.06883815	89.91311187
9778	61.07232963	62.08817286	59.82617268	71.29404038	84.35140156	69.75237889	61.50748792	109.8719069	63.76469302	57.94868616	178.8137928	63.95637633	71.32974545	89.15749081	92.77218305	58.60459782	71.23856776	90.14506774	60.60412956	170.658833	83.24465307	59.06688759	82.39390941	65.83705757	74.26107684	60.96474724	95.45995924	77.53407735	70.06050565	76.24892171	107.0425488	128.2455948	117.2149956	187.0368501	97.62830064	87.22031331	85.51818315	93.70935538	81.39656665	101.522221	147.6593283	120.5637131	116.1395077	100.6109866	85.0304512	74.89611357	80.96931721
9783	125.6938834	92.55070848	106.2269472	108.0575222	87.76104605	115.2062584	123.7900545	182.0882261	85.48308204	183.9263943	103.9393187	100.7674572	115.6596258	106.3732346	108.2878829	130.2383857	84.83271788	94.21543734	155.6297519	170.658833	98.1224921	137.8473006	182.5398579	110.3678967	100.1264476	76.83070024	91.6773461	94.36252609	125.2753579	149.6663709	114.0353014	118.1388805	110.3678967	92.88657907	96.48624605	77.08213198	70.78923859	93.70935538	150.4721151	64.51735857	94.42392436	74.98570511	122.7305954	69.8861615	150.0367052	208.7576291	221.185518
9792	86.22222404	62.93132267	62.5609258	62.86967011	74.01007586	81.47788485	113.0802602	46.97239541	67.14667951	81.85971441	77.50353547	65.79137977	62.08278113	94.42392436	51.7413659	78.49150791	52.56206026	59.80604607	73.05656038	57.82855009	72.29782049	70.57376841	54.52575783	66.7522357	54.84873056	51.86830519	49.86355866	59.65815812	51.51680796	49.43477799	68.38922974	71.90015078	73.33974321	65.58337502	46.54442744	52.91200444	58.61664655	68.22118866	89.9693752	82.67172643	109.0944173	48.8940757	78.77790455	66.78453537	64.63060896	79.25798283	88.57005937
9794	149.3530828	144.2021221	179.3529709	117.6342139	132.248475	179.0531482	159.7941935	74.89611357	182.0882261	102.7188476	108.9122093	184.8084932	133.8734106	141.7041801	136.8534973	107.1165627	119.2933253	131.7026773	111.8326333	77.92916059	142.8557672	171.1397043	141.9774523	193.0353394	183.1409476	176.9534922	124.4104975	136.6982952	133.2052107	259.6582916	289.9633303	166.0753072	205.7321938	169.5895615	144.1679815	97.35292715	113.6881021	222.8898174	124.6221611	225.0279754	258.7559999	148.2284923	137.2874258	88.67890503	136.2882966	151.729847	137.1359355
9795	460.9973905	379.908312	479.703956	427.6365481	303.1153693	385.7789004	740.2921079	229.4460366	174.548759	196.4373227	133.0594101	309.572358	192.3458521	101.1349756	363.707479	218.1643749	140.0454245	338.3030954	225.2027692	348.9574649	120.3755038	185.2652538	145.3017411	316.3309642	307.4386531	158.8243946	187.3773025	376.1160954	243.2743489	150.3763889	152.3603401	178.0727622	163.7176643	236.124773	341.9721834	385.7789004	359.8853804	129.9308	281.7668316	153.2997934	250.315615	183.9263943	481.2410551	281.7668316	142.4860205	196.1179622	152.299057
9797	73.56592415	57.83718511	78.51397049	67.72595301	62.72613929	95.78435745	65.92652523	104.7282479	85.9227356	154.9534623	86.68085298	97.42191946	90.34137856	69.00902897	52.37205724	161.8035042	68.57028363	71.85568412	116.2611714	88.5788546	89.29990094	82.38805632	164.4780831	87.34194506	81.23248641	170.889969	74.42505715	55.06285751	87.86710315	181.7338976	201.8843079	80.77833202	260.815382	58.35311262	60.48148813	54.16366442	60.32492577	316.9273424	271.5935308	67.74193867	181.8514505	79.42990217	67.82410653	56.86583439	190.2090434	355.3494455	161.0613942
9802	1305.639999	489.0164179	1739.753161	1222.975729	1388.20436	1588.514095	1468.168864	438.7642721	1278.683171	1655.831391	1071.522645	1194.637706	1310.69125	210.3198177	1603.006771	1315.762043	1305.639999	1181.734781	1492.556342	945.8436351	981.17352	1240.005029	1359.283336	1189.762957	1209.369022	1347.106002	1024.115347	967.131603	1359.283336	1263.029593	1232.267028	1189.762957	1263.029593	1411.869443	1373.776016	897.7609451	1085.855914	1036.4588	1480.664854	1268.466168	1257.61632	878.3283722	945.8436351	467.643294	1012.082538	1290.052268	1094.427916
9807	53.15219147	47.72055887	56.68656539	48.12284318	60.70051182	78.48484139	64.38986649	361.5292925	63.15800728	57.53035419	51.29563725	62.0989249	49.42639775	51.94254512	51.18076177	57.28633734	53.90990432	54.73797829	55.87566433	49.21182318	54.40881103	66.73299715	46.36686281	54.10427359	55.56731677	52.62761182	46.24827671	43.19760307	50.50175792	65.05140275	43.80780887	58.88252473	94.06834641	81.38308706	67.58930927	54.16366442	52.97639531	47.72055887	71.43672793	72.39055021	90.45013255	46.95668468	50.96355516	48.46659685	57.77745338	60.03865779	76.17796188
